Time,USER,RRC,ERAB,PRB,THR,DUR
03-12-2017 15:00,2496,1997,1597,1229,1024,1069
03-12-2017 16:00,2067,1654,1323,1018,848,885
03-12-2017 17:00,2041,1633,1306,1005,837,874
03-12-2017 18:00,2082,1666,1332,1025,854,891
03-12-2017 19:00,1671,1337,1069,823,686,715
03-12-2017 20:00,913,730,584,449,375,391
03-12-2017 21:00,2440,1952,1562,1201,1001,1045
03-12-2017 22:00,2248,1798,1439,1107,922,962
03-12-2017 23:00,2410,1928,1542,1186,989,1032
04-10-2017 00:00,1393,1114,892,686,571,596
04-10-2017 01:00,1190,952,762,586,488,509
04-10-2017 02:00,1291,1033,826,636,530,553
04-10-2017 03:00,1248,998,799,614,512,534
04-10-2017 04:00,1276,1021,817,628,523,546
04-10-2017 05:00,1311,1049,839,645,538,561
04-10-2017 06:00,1282,1026,820,631,526,549
04-10-2017 07:00,1122,898,718,552,460,480
04-10-2017 08:00,1024,819,655,504,420,438
04-10-2017 09:00,1509,1207,966,743,619,646
04-10-2017 10:00,1344,1075,860,662,551,575
04-10-2017 11:00,1113,890,712,548,457,476
04-10-2017 12:00,1214,971,777,598,498,520
04-10-2017 13:00,1122,898,718,552,460,480
04-10-2017 14:00,1128,902,722,555,463,483
04-10-2017 15:00,1197,958,766,589,491,512
04-10-2017 16:00,1182,946,756,582,485,506
04-10-2017 17:00,1334,1067,854,657,547,571
04-10-2017 18:00,1302,1042,833,641,534,557
04-10-2017 19:00,1698,1358,1087,836,697,727
04-10-2017 20:00,1714,1371,1097,844,703,734
04-10-2017 21:00,2074,1659,1327,1021,851,888
04-10-2017 22:00,2029,1623,1299,999,832,869
04-10-2017 23:00,1724,1379,1103,849,707,738
04-11-2017 00:00,1377,1102,881,678,565,589
04-11-2017 01:00,1259,1007,806,620,517,539
04-11-2017 02:00,1035,828,662,510,425,443
04-11-2017 03:00,852,682,545,419,350,365
04-11-2017 04:00,934,747,598,460,383,400
04-11-2017 05:00,824,659,527,406,338,353
04-11-2017 06:00,951,761,609,468,390,407
04-11-2017 07:00,1110,888,710,546,455,475
04-11-2017 08:00,1292,1034,827,636,530,553
04-11-2017 09:00,1465,1172,938,721,601,627
04-11-2017 10:00,1321,1057,845,650,542,566
04-11-2017 11:00,1099,879,703,541,451,470
04-11-2017 12:00,1145,916,733,564,470,490
04-11-2017 13:00,1328,1062,850,654,545,569
04-11-2017 14:00,1447,1158,926,712,594,619
04-11-2017 15:00,1431,1145,916,704,587,613
04-11-2017 16:00,1386,1109,887,682,569,593
04-11-2017 17:00,1791,1433,1146,882,735,767
04-11-2017 18:00,1652,1322,1057,813,678,707
04-11-2017 19:00,1827,1462,1169,899,750,782
04-11-2017 20:00,1676,1341,1073,825,688,717
04-11-2017 21:00,2010,1608,1286,990,825,860
04-11-2017 22:00,1896,1517,1213,933,778,812
04-11-2017 23:00,1654,1323,1059,814,679,708
04-12-2017 00:00,1232,986,788,607,505,527
04-12-2017 01:00,1117,894,715,550,458,478
04-12-2017 02:00,1047,838,670,515,430,448
04-12-2017 03:00,1019,815,652,502,418,436
04-12-2017 04:00,1034,827,662,509,424,443
04-12-2017 05:00,969,775,620,477,398,415
04-12-2017 06:00,1338,1070,856,659,549,573
04-12-2017 07:00,1389,1111,889,684,570,595
04-12-2017 08:00,1086,869,695,535,446,465
04-12-2017 09:00,1083,866,693,533,444,464
04-12-2017 10:00,913,730,584,449,375,391
04-12-2017 11:00,983,786,629,484,403,421
04-12-2017 12:00,712,570,456,351,292,305
04-12-2017 13:00,787,630,504,387,323,337
04-12-2017 14:00,1050,840,672,517,431,449
04-12-2017 15:00,1053,842,674,518,432,451
04-12-2017 16:00,1210,968,774,596,496,518
04-12-2017 17:00,1474,1179,943,726,605,631
04-12-2017 18:00,1523,1218,975,750,625,652
04-12-2017 19:00,1414,1131,905,696,580,605
04-12-2017 20:00,1471,1177,941,724,603,630
04-12-2017 21:00,1729,1383,1107,851,709,740
04-12-2017 22:00,1797,1438,1150,885,737,769
04-12-2017 23:00,1708,1366,1093,841,701,731
4/13/2017 0:00,1231,985,788,606,505,527
4/13/2017 1:00,990,792,634,487,406,424
4/13/2017 2:00,998,798,639,491,409,427
4/13/2017 3:00,870,696,557,428,357,372
4/13/2017 4:00,817,654,523,402,335,350
4/13/2017 5:00,742,594,475,365,304,318
4/13/2017 6:00,1057,846,676,520,434,452
4/13/2017 7:00,1108,886,709,545,455,474
4/13/2017 8:00,1004,803,643,494,412,430
4/13/2017 9:00,1251,1001,801,616,513,536
4/13/2017 10:00,1345,1076,861,662,552,576
4/13/2017 11:00,1357,1086,868,668,557,581
4/13/2017 12:00,1317,1054,843,648,540,564
4/13/2017 13:00,1624,1299,1039,800,666,695
4/13/2017 14:00,1410,1128,902,694,578,604
4/13/2017 15:00,1618,1294,1036,797,664,693
4/13/2017 16:00,1542,1234,987,759,633,660
4/13/2017 17:00,1630,1304,1043,802,669,698
4/13/2017 18:00,1639,1311,1049,807,672,702
4/13/2017 19:00,1809,1447,1158,891,742,774
4/13/2017 20:00,1848,1478,1183,910,758,791
4/13/2017 21:00,1635,1308,1046,805,671,700
4/13/2017 22:00,1817,1454,1163,895,745,778
4/13/2017 23:00,1498,1198,959,737,615,641
4/14/2017 0:00,1197,958,766,589,491,512
4/14/2017 1:00,1116,893,714,549,458,478
4/14/2017 2:00,1124,899,719,553,461,481
4/14/2017 3:00,1110,888,710,546,455,475
4/14/2017 4:00,1109,887,710,546,455,475
4/14/2017 5:00,1069,855,684,526,439,458
4/14/2017 6:00,1305,1044,835,642,535,559
4/14/2017 7:00,1297,1038,830,639,532,555
4/14/2017 8:00,1262,1010,808,621,518,540
4/14/2017 9:00,1342,1074,859,661,551,575
4/14/2017 10:00,1346,1077,861,663,552,576
4/14/2017 11:00,1277,1022,817,629,524,547
4/14/2017 12:00,1366,1093,874,672,560,585
4/14/2017 13:00,1209,967,774,595,496,518
4/14/2017 14:00,1477,1182,945,727,606,632
4/14/2017 15:00,1456,1165,932,717,597,623
4/14/2017 16:00,1796,1437,1149,884,737,769
4/14/2017 17:00,2110,1688,1350,1039,866,903
4/14/2017 18:00,1855,1484,1187,913,761,794
4/14/2017 19:00,1948,1558,1247,959,799,834
4/14/2017 20:00,2223,1778,1423,1094,912,952
4/14/2017 21:00,2188,1750,1400,1077,898,937
4/14/2017 22:00,2314,1851,1481,1139,949,991
4/14/2017 23:00,1773,1418,1135,873,727,759
4/15/2017 0:00,1224,979,783,603,502,524
4/15/2017 1:00,1112,890,712,547,456,476
4/15/2017 2:00,1122,898,718,552,460,480
4/15/2017 3:00,1171,937,749,576,480,501
4/15/2017 4:00,1165,932,746,574,478,499
4/15/2017 5:00,1100,880,704,542,451,471
4/15/2017 6:00,1217,974,779,599,499,521
4/15/2017 7:00,1541,1233,986,759,632,660
4/15/2017 8:00,1401,1121,897,690,575,600
4/15/2017 9:00,1863,1490,1192,917,764,798
4/15/2017 10:00,1383,1106,885,681,567,592
4/15/2017 11:00,1551,1241,993,764,636,664
4/15/2017 12:00,1437,1150,920,707,590,615
4/15/2017 13:00,1379,1103,883,679,566,590
4/15/2017 14:00,1554,1243,995,765,638,665
4/15/2017 15:00,1933,1546,1237,952,793,828
4/15/2017 16:00,1849,1479,1183,910,759,792
4/15/2017 17:00,1877,1502,1201,924,770,804
4/15/2017 18:00,1956,1565,1252,963,802,837
4/15/2017 19:00,1534,1227,982,755,629,657
4/15/2017 20:00,1740,1392,1114,857,714,745
4/15/2017 21:00,1895,1516,1213,933,777,811
4/15/2017 22:00,1767,1414,1131,870,725,756
4/15/2017 23:00,1577,1262,1009,776,647,675
4/16/2017 0:00,1381,1105,884,680,567,591
4/16/2017 1:00,1090,872,698,537,447,467
4/16/2017 2:00,978,782,626,481,401,419
4/16/2017 3:00,1043,834,668,513,428,447
4/16/2017 4:00,935,748,598,460,384,400
4/16/2017 5:00,879,703,563,433,361,376
4/16/2017 6:00,1002,802,641,493,411,429
4/16/2017 7:00,1253,1002,802,617,514,536
4/16/2017 8:00,1668,1334,1068,821,684,714
4/16/2017 9:00,1509,1207,966,743,619,646
4/16/2017 10:00,1535,1228,982,756,630,657
4/16/2017 11:00,1596,1277,1021,786,655,683
4/16/2017 12:00,1342,1074,859,661,551,575
4/16/2017 13:00,1270,1016,813,625,521,544
4/16/2017 14:00,1666,1333,1066,820,683,713
4/16/2017 15:00,1748,1398,1119,861,717,748
4/16/2017 16:00,1874,1499,1199,923,769,802
4/16/2017 17:00,2181,1745,1396,1074,895,934
4/16/2017 18:00,1741,1393,1114,857,714,745
4/16/2017 19:00,1666,1333,1066,820,683,713
4/16/2017 20:00,1661,1329,1063,818,681,711
4/16/2017 21:00,1747,1398,1118,860,717,748
4/16/2017 22:00,1474,1179,943,726,605,631
4/16/2017 23:00,1471,1177,941,724,603,630
4/17/2017 0:00,1209,967,774,595,496,518
4/17/2017 1:00,961,769,615,473,394,411
4/17/2017 2:00,854,683,547,420,350,366
4/17/2017 3:00,695,556,445,342,285,298
4/17/2017 4:00,768,614,492,378,315,329
4/17/2017 5:00,904,723,579,445,371,387
4/17/2017 6:00,1096,877,701,540,450,469
4/17/2017 7:00,1240,992,794,610,509,531
4/17/2017 8:00,1268,1014,812,624,520,543
4/17/2017 9:00,1378,1102,882,678,565,590
4/17/2017 10:00,1349,1079,863,664,553,577
4/17/2017 11:00,1310,1048,838,645,537,561
4/17/2017 12:00,1227,982,785,604,503,525
4/17/2017 13:00,1482,1186,948,730,608,634
4/17/2017 14:00,1491,1193,954,734,612,638
4/17/2017 15:00,1394,1115,892,686,572,597
4/17/2017 16:00,1300,1040,832,640,533,557
4/17/2017 17:00,1372,1098,878,675,563,587
4/17/2017 18:00,1623,1298,1039,799,666,695
4/17/2017 19:00,1775,1420,1136,874,728,760
4/17/2017 20:00,1772,1418,1134,872,727,759
4/17/2017 21:00,2140,1712,1370,1054,878,916
4/17/2017 22:00,2281,1825,1460,1123,936,976
4/17/2017 23:00,1855,1484,1187,913,761,794
4/18/2017 0:00,1424,1139,911,701,584,610
4/18/2017 1:00,1039,831,665,512,426,445
4/18/2017 2:00,984,787,630,484,404,421
4/18/2017 3:00,927,742,593,456,380,397
4/18/2017 4:00,924,739,591,455,379,396
4/18/2017 5:00,1032,826,660,508,423,442
4/18/2017 6:00,1216,973,778,599,499,521
4/18/2017 7:00,1174,939,751,578,482,503
4/18/2017 8:00,1181,945,756,581,485,506
4/18/2017 9:00,1550,1240,992,763,636,664
4/18/2017 10:00,1395,1116,893,687,572,597
4/18/2017 11:00,1352,1082,865,666,555,579
4/18/2017 12:00,1083,866,693,533,444,464
4/18/2017 13:00,1284,1027,822,632,527,550
4/18/2017 14:00,1338,1070,856,659,549,573
4/18/2017 15:00,1360,1088,870,670,558,582
4/18/2017 16:00,1305,1044,835,642,535,559
4/18/2017 17:00,1529,1223,979,753,627,655
4/18/2017 18:00,1699,1359,1087,836,697,727
4/18/2017 19:00,1687,1350,1080,831,692,722
4/18/2017 20:00,1875,1500,1200,923,769,803
4/18/2017 21:00,2170,1736,1389,1068,890,929
4/18/2017 22:00,2281,1825,1460,1123,936,976
4/18/2017 23:00,1826,1461,1169,899,749,782
4/19/2017 0:00,1209,967,774,595,496,518
4/19/2017 1:00,1169,935,748,576,480,500
4/19/2017 2:00,1045,836,669,514,429,447
4/19/2017 3:00,1043,834,668,513,428,447
4/19/2017 4:00,955,764,611,470,392,409
4/19/2017 5:00,1059,847,678,521,434,453
4/19/2017 6:00,1377,1102,881,678,565,589
4/19/2017 7:00,1190,952,762,586,488,509
4/19/2017 8:00,1253,1002,802,617,514,536
4/19/2017 9:00,1724,1379,1103,849,707,738
4/19/2017 10:00,1576,1261,1009,776,647,675
4/19/2017 11:00,1466,1173,938,722,601,628
4/19/2017 12:00,1126,901,721,554,462,482
4/19/2017 13:00,1486,1189,951,732,610,636
4/19/2017 14:00,1800,1440,1152,886,738,771
4/19/2017 15:00,1848,1478,1183,910,758,791
4/19/2017 16:00,1717,1374,1099,845,704,735
4/19/2017 17:00,1894,1515,1212,932,777,811
4/19/2017 18:00,1638,1310,1048,806,672,701
4/19/2017 19:00,1488,1190,952,733,610,637
4/19/2017 20:00,1737,1390,1112,855,713,744
4/19/2017 21:00,1948,1558,1247,959,799,834
4/19/2017 22:00,2220,1776,1421,1093,911,950
4/19/2017 23:00,1615,1292,1034,795,663,691
4/20/2017 0:00,1223,978,783,602,502,524
4/20/2017 1:00,1287,1030,824,634,528,551
4/20/2017 2:00,1136,909,727,559,466,486
4/20/2017 3:00,892,714,571,439,366,382
4/20/2017 4:00,874,699,559,430,359,374
4/20/2017 5:00,887,710,568,437,364,380
4/20/2017 6:00,1174,939,751,578,482,503
4/20/2017 7:00,1099,879,703,541,451,470
4/20/2017 8:00,1415,1132,906,697,581,606
4/20/2017 9:00,1154,923,739,568,473,494
4/20/2017 10:00,1027,822,657,506,421,440
4/20/2017 11:00,1156,925,740,569,474,495
4/20/2017 12:00,1025,820,656,505,421,439
4/20/2017 13:00,1263,1010,808,622,518,541
4/20/2017 14:00,1108,886,709,545,455,474
4/20/2017 15:00,1400,1120,896,689,574,599
4/20/2017 16:00,1544,1235,988,760,633,661
4/20/2017 17:00,1868,1494,1196,920,766,800
4/20/2017 18:00,1654,1323,1059,814,679,708
4/20/2017 19:00,1948,1558,1247,959,799,834
4/20/2017 20:00,2325,1860,1488,1145,954,995
4/20/2017 21:00,2053,1642,1314,1011,842,879
4/20/2017 22:00,1883,1506,1205,927,773,806
4/20/2017 23:00,1486,1189,951,732,610,636
4/21/2017 0:00,1145,916,733,564,470,490
4/21/2017 1:00,1087,870,696,535,446,465
4/21/2017 2:00,1023,818,655,504,420,438
4/21/2017 3:00,909,727,582,448,373,389
4/21/2017 4:00,921,737,589,453,378,394
4/21/2017 5:00,964,771,617,475,395,413
4/21/2017 6:00,1071,857,685,527,439,458
4/21/2017 7:00,1112,890,712,547,456,476
4/21/2017 8:00,1191,953,762,586,489,510
4/21/2017 9:00,1457,1166,932,717,598,624
4/21/2017 10:00,1498,1198,959,737,615,641
4/21/2017 11:00,1237,990,792,609,507,530
4/21/2017 12:00,1340,1072,858,660,550,574
4/21/2017 13:00,1168,934,748,575,479,500
4/21/2017 14:00,1273,1018,815,627,522,545
4/21/2017 15:00,1403,1122,898,691,576,601
4/21/2017 16:00,1631,1305,1044,803,669,698
4/21/2017 17:00,1738,1390,1112,856,713,744
4/21/2017 18:00,2119,1695,1356,1043,869,907
4/21/2017 19:00,2773,2218,1775,1365,1138,1187
4/21/2017 20:00,2765,2212,1770,1361,1134,1184
4/21/2017 21:00,2498,1998,1599,1230,1025,1069
4/21/2017 22:00,2600,2080,1664,1280,1067,1113
4/21/2017 23:00,2140,1712,1370,1054,878,916
4/22/2017 0:00,1355,1084,867,667,556,580
4/22/2017 1:00,1211,969,775,596,497,518
4/22/2017 2:00,998,798,639,491,409,427
4/22/2017 3:00,997,798,638,491,409,427
4/22/2017 4:00,950,760,608,468,390,407
4/22/2017 5:00,1020,816,653,502,418,437
4/22/2017 6:00,1347,1078,862,663,553,577
4/22/2017 7:00,1425,1140,912,702,585,610
4/22/2017 8:00,1534,1227,982,755,629,657
4/22/2017 9:00,1642,1314,1051,808,674,703
4/22/2017 10:00,1501,1201,961,739,616,643
4/22/2017 11:00,1579,1263,1011,777,648,676
4/22/2017 12:00,1739,1391,1113,856,713,744
4/22/2017 13:00,1719,1375,1100,846,705,736
4/22/2017 14:00,1750,1400,1120,862,718,749
4/22/2017 15:00,2043,1634,1308,1006,838,875
4/22/2017 16:00,1988,1590,1272,979,816,851
4/22/2017 17:00,2188,1750,1400,1077,898,937
4/22/2017 18:00,1981,1585,1268,975,813,848
4/22/2017 19:00,1979,1583,1267,974,812,847
4/22/2017 20:00,2437,1950,1560,1200,1000,1043
4/22/2017 21:00,2610,2088,1670,1285,1071,1117
4/22/2017 22:00,2137,1710,1368,1052,877,915
4/22/2017 23:00,1984,1587,1270,977,814,849
4/23/2017 0:00,1614,1291,1033,795,662,691
4/23/2017 1:00,1301,1041,833,640,534,557
4/23/2017 2:00,1236,989,791,608,507,529
4/23/2017 3:00,1098,878,703,541,450,470
4/23/2017 4:00,932,746,596,459,382,399
4/23/2017 5:00,948,758,607,467,389,406
4/23/2017 6:00,1157,926,740,570,475,495
4/23/2017 7:00,1169,935,748,576,480,500
4/23/2017 8:00,1501,1201,961,739,616,643
4/23/2017 9:00,1786,1429,1143,879,733,765
4/23/2017 10:00,1723,1378,1103,848,707,738
4/23/2017 11:00,1445,1156,925,711,593,619
4/23/2017 12:00,1385,1108,886,682,568,593
4/23/2017 13:00,1461,1169,935,719,599,625
4/23/2017 14:00,1514,1211,969,745,621,648
4/23/2017 15:00,1495,1196,957,736,613,640
4/23/2017 16:00,1549,1239,991,763,635,663
4/23/2017 17:00,2218,1774,1420,1092,910,950
4/23/2017 18:00,2058,1646,1317,1013,844,881
4/23/2017 19:00,1871,1497,1197,921,768,801
4/23/2017 20:00,2291,1833,1466,1128,940,981
4/23/2017 21:00,2137,1710,1368,1052,877,915
4/23/2017 22:00,2484,1987,1590,1223,1019,1063
4/23/2017 23:00,2244,1795,1436,1105,921,961
4/24/2017 0:00,1631,1305,1044,803,669,698
4/24/2017 1:00,1171,937,749,576,480,501
4/24/2017 2:00,1045,836,669,514,429,447
4/24/2017 3:00,974,779,623,480,400,417
4/24/2017 4:00,988,790,632,486,405,423
4/24/2017 5:00,875,700,560,431,359,375
4/24/2017 6:00,1227,982,785,604,503,525
4/24/2017 7:00,1043,834,668,513,428,447
4/24/2017 8:00,1135,908,726,559,466,486
4/24/2017 9:00,1280,1024,819,630,525,548
4/24/2017 10:00,1505,1204,963,741,617,644
4/24/2017 11:00,1254,1003,803,617,514,537
4/24/2017 12:00,1146,917,733,564,470,491
4/24/2017 13:00,1323,1058,847,651,543,566
4/24/2017 14:00,1302,1042,833,641,534,557
4/24/2017 15:00,1352,1082,865,666,555,579
4/24/2017 16:00,1580,1264,1011,778,648,676
4/24/2017 17:00,1553,1242,994,765,637,665
4/24/2017 18:00,1528,1222,978,752,627,654
4/24/2017 19:00,1982,1586,1268,976,813,848
4/24/2017 20:00,2263,1810,1448,1114,928,969
4/24/2017 21:00,1992,1594,1275,981,817,853
4/24/2017 22:00,1974,1579,1263,972,810,845
4/24/2017 23:00,1971,1577,1261,970,809,844
4/25/2017 0:00,1375,1100,880,677,564,589
4/25/2017 1:00,936,749,599,461,384,401
4/25/2017 2:00,840,672,538,414,345,360
4/25/2017 3:00,998,798,639,491,409,427
4/25/2017 4:00,904,723,579,445,371,387
4/25/2017 5:00,815,652,522,401,334,349
4/25/2017 6:00,1066,853,682,525,437,456
4/25/2017 7:00,1147,918,734,565,471,491
4/25/2017 8:00,1092,874,699,538,448,467
4/25/2017 9:00,1245,996,797,613,511,533
4/25/2017 10:00,1018,814,652,501,418,436
4/25/2017 11:00,933,746,597,459,383,399
4/25/2017 12:00,1052,842,673,518,432,450
4/25/2017 13:00,959,767,614,472,393,411
4/25/2017 14:00,1026,821,657,505,421,439
4/25/2017 15:00,1004,803,643,494,412,430
4/25/2017 16:00,1105,884,707,544,453,473
4/25/2017 17:00,1436,1149,919,707,589,615
4/25/2017 18:00,1700,1360,1088,837,697,728
4/25/2017 19:00,1920,1536,1229,945,788,822
4/25/2017 20:00,1990,1592,1274,980,816,852
4/25/2017 21:00,2083,1666,1333,1025,855,892
4/25/2017 22:00,2220,1776,1421,1093,911,950
4/25/2017 23:00,1712,1370,1096,843,702,733
4/26/2017 0:00,1331,1065,852,655,546,570
4/26/2017 1:00,1337,1070,856,658,549,572
4/26/2017 2:00,1304,1043,835,642,535,558
4/26/2017 3:00,1215,972,778,598,498,520
4/26/2017 4:00,1230,984,787,606,505,527
4/26/2017 5:00,1205,964,771,593,494,516
4/26/2017 6:00,1191,953,762,586,489,510
4/26/2017 7:00,1183,946,757,582,485,506
4/26/2017 8:00,1329,1063,851,654,545,569
4/26/2017 9:00,1360,1088,870,670,558,582
4/26/2017 10:00,1592,1274,1019,784,653,682
4/26/2017 11:00,1769,1415,1132,871,726,757
4/26/2017 12:00,1443,1154,924,710,592,618
4/26/2017 13:00,1668,1334,1068,821,684,714
4/26/2017 14:00,1698,1358,1087,836,697,727
4/26/2017 15:00,1661,1329,1063,818,681,711
4/26/2017 16:00,1706,1365,1092,840,700,730
4/26/2017 17:00,1848,1478,1183,910,758,791
4/26/2017 18:00,1843,1474,1180,907,756,789
4/26/2017 19:00,1752,1402,1121,863,719,750
4/26/2017 20:00,1992,1594,1275,981,817,853
4/26/2017 21:00,1880,1504,1203,926,771,805
4/26/2017 22:00,2076,1661,1329,1022,852,889
4/26/2017 23:00,2101,1681,1345,1034,862,899
4/27/2017 0:00,1400,1120,896,689,574,599
4/27/2017 1:00,1164,931,745,573,478,498
4/27/2017 2:00,1082,866,692,533,444,463
4/27/2017 3:00,993,794,636,489,407,425
4/27/2017 4:00,1090,872,698,537,447,467
4/27/2017 5:00,1031,825,660,508,423,441
4/27/2017 6:00,1134,907,726,558,465,485
4/27/2017 7:00,1124,899,719,553,461,481
4/27/2017 8:00,1282,1026,820,631,526,549
4/27/2017 9:00,1236,989,791,608,507,529
4/27/2017 10:00,1025,820,656,505,421,439
4/27/2017 11:00,1135,908,726,559,466,486
4/27/2017 12:00,1289,1031,825,635,529,552
4/27/2017 13:00,1616,1293,1034,796,663,692
4/27/2017 14:00,1204,963,771,593,494,515
4/27/2017 15:00,1654,1323,1059,814,679,708
4/27/2017 16:00,1763,1410,1128,868,723,755
4/27/2017 17:00,1622,1298,1038,799,665,694
4/27/2017 18:00,1471,1177,941,724,603,630
4/27/2017 19:00,1327,1062,849,653,544,568
4/27/2017 20:00,2124,1699,1359,1046,871,909
4/27/2017 21:00,2334,1867,1494,1149,958,999
4/27/2017 22:00,2491,1993,1594,1226,1022,1066
4/27/2017 23:00,1798,1438,1151,885,738,770
4/28/2017 0:00,1465,1172,938,721,601,627
4/28/2017 1:00,1030,824,659,507,423,441
4/28/2017 2:00,862,690,552,424,354,369
4/28/2017 3:00,900,720,576,443,369,385
4/28/2017 4:00,922,738,590,454,378,395
4/28/2017 5:00,927,742,593,456,380,397
4/28/2017 6:00,1141,913,730,562,468,488
4/28/2017 7:00,1278,1022,818,629,524,547
4/28/2017 8:00,1243,994,796,612,510,532
4/28/2017 9:00,1788,1430,1144,880,734,765
4/28/2017 10:00,1676,1341,1073,825,688,717
4/28/2017 11:00,1413,1130,904,696,580,605
4/28/2017 12:00,1081,865,692,532,443,463
4/28/2017 13:00,1158,926,741,570,475,496
4/28/2017 14:00,1322,1058,846,651,542,566
4/28/2017 15:00,1528,1222,978,752,627,654
4/28/2017 16:00,1340,1072,858,660,550,574
4/28/2017 17:00,1455,1164,931,716,597,623
4/28/2017 18:00,1275,1020,816,628,523,546
4/28/2017 19:00,1826,1461,1169,899,749,782
4/28/2017 20:00,2168,1734,1388,1067,889,928
4/28/2017 21:00,2485,1988,1590,1223,1019,1064
4/28/2017 22:00,2304,1843,1475,1134,945,986
4/28/2017 23:00,2095,1676,1341,1031,859,897
4/29/2017 0:00,1642,1314,1051,808,674,703
4/29/2017 1:00,1396,1117,893,687,573,598
4/29/2017 2:00,1364,1091,873,672,560,584
4/29/2017 3:00,1178,942,754,580,483,504
4/29/2017 4:00,1214,971,777,598,498,520
4/29/2017 5:00,1137,910,728,560,466,487
4/29/2017 6:00,1352,1082,865,666,555,579
4/29/2017 7:00,1410,1128,902,694,578,604
4/29/2017 8:00,1500,1200,960,738,615,642
4/29/2017 9:00,1486,1189,951,732,610,636
4/29/2017 10:00,1241,993,794,611,509,531
4/29/2017 11:00,1217,974,779,599,499,521
4/29/2017 12:00,1087,870,696,535,446,465
4/29/2017 13:00,1263,1010,808,622,518,541
4/29/2017 14:00,1342,1074,859,661,551,575
4/29/2017 15:00,1600,1280,1024,788,656,685
4/29/2017 16:00,1490,1192,954,734,611,638
4/29/2017 17:00,1481,1185,948,729,608,634
4/29/2017 18:00,1431,1145,916,704,587,613
4/29/2017 19:00,1495,1196,957,736,613,640
4/29/2017 20:00,1970,1576,1261,970,808,843
4/29/2017 21:00,2243,1794,1436,1104,920,960
4/29/2017 22:00,2197,1758,1406,1082,901,941
4/29/2017 23:00,2069,1655,1324,1019,849,886
4/30/2017 0:00,1488,1190,952,733,610,637
4/30/2017 1:00,1476,1181,945,727,606,632
4/30/2017 2:00,1122,898,718,552,460,480
4/30/2017 3:00,986,789,631,485,405,422
4/30/2017 4:00,950,760,608,468,390,407
4/30/2017 5:00,994,795,636,489,408,426
4/30/2017 6:00,934,747,598,460,383,400
4/30/2017 7:00,1057,846,676,520,434,452
4/30/2017 8:00,1177,942,753,579,483,504
4/30/2017 9:00,1376,1101,881,677,565,589
4/30/2017 10:00,996,797,637,490,409,426
4/30/2017 11:00,936,749,599,461,384,401
4/30/2017 12:00,887,710,568,437,364,380
4/30/2017 13:00,1066,853,682,525,437,456
4/30/2017 14:00,1180,944,755,581,484,505
4/30/2017 15:00,1341,1073,858,660,550,574
4/30/2017 16:00,1688,1350,1080,831,693,723
4/30/2017 17:00,1279,1023,819,630,525,548
4/30/2017 18:00,1425,1140,912,702,585,610
4/30/2017 19:00,1535,1228,982,756,630,657
4/30/2017 20:00,2052,1642,1313,1010,842,878
4/30/2017 21:00,2005,1604,1283,987,823,858
4/30/2017 22:00,1923,1538,1231,947,789,823
4/30/2017 23:00,1689,1351,1081,832,693,723
05-01-2017 00:00,1315,1052,842,647,539,563
05-01-2017 01:00,1177,942,753,579,483,504
05-01-2017 02:00,1033,826,661,509,424,442
05-01-2017 03:00,1228,982,786,605,504,526
05-01-2017 04:00,1256,1005,804,618,515,538
05-01-2017 05:00,1101,881,705,542,452,471
05-01-2017 06:00,1246,997,797,613,511,533
05-01-2017 07:00,1359,1087,870,669,558,582
05-01-2017 08:00,1521,1217,973,749,624,651
05-01-2017 09:00,1457,1166,932,717,598,624
05-01-2017 10:00,1404,1123,899,691,576,601
05-01-2017 11:00,1265,1012,810,623,519,542
05-01-2017 12:00,1287,1030,824,634,528,551
05-01-2017 13:00,1362,1090,872,671,559,583
05-01-2017 14:00,1340,1072,858,660,550,574
05-01-2017 15:00,1276,1021,817,628,523,546
05-01-2017 16:00,1439,1151,921,708,590,616
05-01-2017 17:00,1189,951,761,585,488,509
05-01-2017 18:00,1459,1167,934,718,599,625
05-01-2017 19:00,1462,1170,936,720,600,626
05-01-2017 20:00,1748,1398,1119,861,717,748
05-01-2017 21:00,1877,1502,1201,924,770,804
05-01-2017 22:00,1771,1417,1133,872,727,758
05-01-2017 23:00,1499,1199,959,738,615,642
05-02-2017 00:00,1278,1022,818,629,524,547
05-02-2017 01:00,970,776,621,478,398,415
05-02-2017 02:00,736,589,471,362,302,315
05-02-2017 03:00,761,609,487,375,312,326
05-02-2017 04:00,749,599,479,369,307,321
05-02-2017 05:00,779,623,499,384,320,333
05-02-2017 06:00,944,755,604,465,387,404
05-02-2017 07:00,945,756,605,465,388,405
05-02-2017 08:00,1055,844,675,519,433,452
05-02-2017 09:00,1180,944,755,581,484,505
05-02-2017 10:00,1377,1102,881,678,565,589
05-02-2017 11:00,899,719,575,443,369,385
05-02-2017 12:00,1258,1006,805,619,516,539
05-02-2017 13:00,1172,938,750,577,481,502
05-02-2017 14:00,1288,1030,824,634,528,551
05-02-2017 15:00,1397,1118,894,688,573,598
05-02-2017 16:00,1580,1264,1011,778,648,676
05-02-2017 17:00,1486,1189,951,732,610,636
05-02-2017 18:00,1579,1263,1011,777,648,676
05-02-2017 19:00,1460,1168,934,719,599,625
05-02-2017 20:00,2108,1686,1349,1038,865,902
05-02-2017 21:00,1926,1541,1233,948,790,825
